date,exdate,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,ticker,exercise_style
23/5/2012,25/5/2012,C,470000,99.7,101.8,121,1.161075,AAPL,A
23/5/2012,25/5/2012,C,475000,94.15,97.4,0,1.124303,AAPL,A
23/5/2012,25/5/2012,C,480000,89.2,91.5,0,,AAPL,A
23/5/2012,25/5/2012,C,485000,84.15,86.95,0,,AAPL,A
23/5/2012,25/5/2012,C,490000,79.25,81.45,0,,AAPL,A
23/5/2012,25/5/2012,C,495000,74.25,76.15,1,,AAPL,A
23/5/2012,25/5/2012,C,500000,70.3,71.1,291,0.794306,AAPL,A
23/5/2012,25/5/2012,C,505000,65.25,66.15,0,0.741683,AAPL,A
23/5/2012,25/5/2012,C,510000,60.65,61.15,285,0.791164,AAPL,A
23/5/2012,25/5/2012,C,515000,55.65,56.15,12,0.732881,AAPL,A
23/5/2012,25/5/2012,C,520000,50.65,51.15,580,0.674552,AAPL,A
23/5/2012,25/5/2012,C,525000,45.65,46.15,59,0.616107,AAPL,A
23/5/2012,25/5/2012,C,530000,40.65,41.2,412,0.564907,AAPL,A
23/5/2012,25/5/2012,C,535000,35.65,36.25,584,0.511944,AAPL,A
23/5/2012,25/5/2012,C,540000,30.95,31.25,2141,0.483767,AAPL,A
23/5/2012,25/5/2012,C,545000,26.05,26.35,3496,0.436585,AAPL,A
23/5/2012,25/5/2012,C,550000,21.5,21.6,9985,0.416086,AAPL,A
23/5/2012,25/5/2012,C,555000,16.7,17,17710,0.372419,AAPL,A
23/5/2012,25/5/2012,C,560000,12.55,12.7,43644,0.353246,AAPL,A
23/5/2012,25/5/2012,C,565000,8.85,8.9,28593,0.337681,AAPL,A
23/5/2012,25/5/2012,C,570000,5.8,5.85,35804,0.328795,AAPL,A
23/5/2012,25/5/2012,C,575000,3.5,3.6,28126,0.324229,AAPL,A
23/5/2012,25/5/2012,C,580000,1.96,2.05,16984,0.322447,AAPL,A
23/5/2012,25/5/2012,C,585000,1.1,1.13,8447,0.32894,AAPL,A
23/5/2012,25/5/2012,C,590000,0.58,0.62,6240,0.33681,AAPL,A
23/5/2012,25/5/2012,C,595000,0.34,0.37,1049,0.354072,AAPL,A
23/5/2012,25/5/2012,C,600000,0.2,0.25,3922,0.375041,AAPL,A
23/5/2012,25/5/2012,C,605000,0.15,0.21,360,0.409339,AAPL,A
23/5/2012,25/5/2012,C,610000,0.13,0.15,1205,0.439151,AAPL,A
23/5/2012,25/5/2012,C,615000,0.11,0.15,59,0.478859,AAPL,A
23/5/2012,25/5/2012,C,620000,0.08,0.13,79,0.507149,AAPL,A
23/5/2012,25/5/2012,C,625000,0.07,0.12,235,0.541752,AAPL,A
23/5/2012,25/5/2012,C,630000,0.06,0.08,852,0.560472,AAPL,A
23/5/2012,25/5/2012,P,470000,0.02,0.03,377,0.92797,AAPL,A
23/5/2012,25/5/2012,P,475000,0.02,0.04,22,0.897311,AAPL,A
23/5/2012,25/5/2012,P,480000,0.03,0.05,121,0.87563,AAPL,A
23/5/2012,25/5/2012,P,485000,0.02,0.05,84,0.816656,AAPL,A
23/5/2012,25/5/2012,P,490000,0.04,0.05,190,0.790464,AAPL,A
23/5/2012,25/5/2012,P,495000,0.04,0.07,603,0.759536,AAPL,A
23/5/2012,25/5/2012,P,500000,0.05,0.08,819,0.725105,AAPL,A
23/5/2012,25/5/2012,P,505000,0.07,0.08,655,0.688013,AAPL,A
23/5/2012,25/5/2012,P,510000,0.08,0.1,1308,0.653459,AAPL,A
23/5/2012,25/5/2012,P,515000,0.1,0.11,2037,0.615616,AAPL,A
23/5/2012,25/5/2012,P,520000,0.11,0.12,3158,0.571766,AAPL,A
23/5/2012,25/5/2012,P,525000,0.15,0.16,3776,0.543424,AAPL,A
23/5/2012,25/5/2012,P,530000,0.16,0.19,5569,0.49947,AAPL,A
23/5/2012,25/5/2012,P,535000,0.22,0.23,7319,0.464238,AAPL,A
23/5/2012,25/5/2012,P,540000,0.28,0.3,13029,0.427169,AAPL,A
23/5/2012,25/5/2012,P,545000,0.4,0.41,19860,0.394263,AAPL,A
23/5/2012,25/5/2012,P,550000,0.62,0.64,33063,0.368421,AAPL,A
23/5/2012,25/5/2012,P,555000,1.02,1.05,31174,0.346692,AAPL,A
23/5/2012,25/5/2012,P,560000,1.77,1.82,26092,0.332478,AAPL,A
23/5/2012,25/5/2012,P,565000,3,3.1,13613,0.320925,AAPL,A
23/5/2012,25/5/2012,P,570000,5,5.05,10853,0.314882,AAPL,A
23/5/2012,25/5/2012,P,575000,7.65,7.75,2507,0.30647,AAPL,A
23/5/2012,25/5/2012,P,580000,11.05,11.3,1290,0.302425,AAPL,A
23/5/2012,25/5/2012,P,585000,15.15,15.4,276,0.300306,AAPL,A
23/5/2012,25/5/2012,P,590000,19.6,19.95,201,0.294322,AAPL,A
23/5/2012,25/5/2012,P,595000,24.3,25.05,11,0.327394,AAPL,A
23/5/2012,25/5/2012,P,600000,29.25,30,234,0.363935,AAPL,A
23/5/2012,25/5/2012,P,605000,34.05,35.15,0,0.403373,AAPL,A
23/5/2012,25/5/2012,P,610000,39,39.85,0,,AAPL,A
23/5/2012,25/5/2012,P,615000,44,44.9,15,0.364248,AAPL,A
23/5/2012,25/5/2012,P,620000,48.8,51.3,19,0.67967,AAPL,A
23/5/2012,25/5/2012,P,625000,53.15,56.45,0,0.663905,AAPL,A
23/5/2012,25/5/2012,P,630000,57.7,61.35,0,0.577701,AAPL,A
23/5/2012,16/6/2012,C,255000,315.15,316.45,70,1.257516,AAPL,A
23/5/2012,16/6/2012,C,260000,310.15,311.8,0,1.32199,AAPL,A
23/5/2012,16/6/2012,C,265000,305.15,306.8,0,1.291972,AAPL,A
23/5/2012,16/6/2012,C,270000,300.15,301.85,0,1.272774,AAPL,A
23/5/2012,16/6/2012,C,275000,295.15,296.85,0,1.24366,AAPL,A
23/5/2012,16/6/2012,C,280000,290.15,291.5,0,1.133577,AAPL,A
23/5/2012,16/6/2012,C,285000,285.15,286.85,0,1.186975,AAPL,A
23/5/2012,16/6/2012,C,290000,280.15,281.85,0,1.159365,AAPL,A
23/5/2012,16/6/2012,C,295000,275.15,276.85,0,1.132218,AAPL,A
23/5/2012,16/6/2012,C,300000,270.15,271.85,0,1.105517,AAPL,A
23/5/2012,16/6/2012,C,305000,265.15,266.85,0,1.079246,AAPL,A
23/5/2012,16/6/2012,C,310000,260.15,261.5,4,0.980679,AAPL,A
23/5/2012,16/6/2012,C,315000,255.15,256.85,0,1.027933,AAPL,A
23/5/2012,16/6/2012,C,320000,250.15,251.5,0,0.932924,AAPL,A
23/5/2012,16/6/2012,C,325000,245.15,246.85,0,0.978165,AAPL,A
23/5/2012,16/6/2012,C,330000,240.15,241.5,0,0.886604,AAPL,A
23/5/2012,16/6/2012,C,335000,235.15,236.5,0,0.863951,AAPL,A
23/5/2012,16/6/2012,C,340000,230.2,231.5,0,0.85268,AAPL,A
23/5/2012,16/6/2012,C,345000,225.2,226.5,10,0.830442,AAPL,A
23/5/2012,16/6/2012,C,350000,220.2,221.5,0,0.808507,AAPL,A
23/5/2012,16/6/2012,C,355000,215.2,216.75,0,0.829821,AAPL,A
23/5/2012,16/6/2012,C,360000,210.2,211.9,0,0.828112,AAPL,A
23/5/2012,16/6/2012,C,365000,205.2,206.9,0,0.80569,AAPL,A
23/5/2012,16/6/2012,C,370000,200.2,201.9,0,0.783546,AAPL,A
23/5/2012,16/6/2012,C,375000,195.2,196.9,0,0.761669,AAPL,A
23/5/2012,16/6/2012,C,380000,190.2,191.9,0,0.74005,AAPL,A
23/5/2012,16/6/2012,C,385000,185.2,186.8,0,0.706662,AAPL,A
23/5/2012,16/6/2012,C,390000,180.25,181.8,0,0.691798,AAPL,A
23/5/2012,16/6/2012,C,395000,175.25,176.95,0,0.687286,AAPL,A
23/5/2012,16/6/2012,C,400000,170.25,171.95,7,0.66636,AAPL,A
23/5/2012,16/6/2012,C,405000,165.25,166.65,0,0.612682,AAPL,A
23/5/2012,16/6/2012,C,410000,160.25,162,0,0.62983,AAPL,A
23/5/2012,16/6/2012,C,415000,155.25,157,0,0.609414,AAPL,A
23/5/2012,16/6/2012,C,420000,150.3,151.7,0,0.565266,AAPL,A
23/5/2012,16/6/2012,C,425000,145.3,147.05,0,0.577431,AAPL,A
23/5/2012,16/6/2012,C,430000,140.6,141.45,0,0.531532,AAPL,A
23/5/2012,16/6/2012,C,435000,135.35,136.5,0,0.491952,AAPL,A
23/5/2012,16/6/2012,C,440000,130.55,131.5,0,0.49332,AAPL,A
23/5/2012,16/6/2012,C,445000,125.7,126.55,45,0.49077,AAPL,A
23/5/2012,16/6/2012,C,450000,120.8,121.55,57,0.478752,AAPL,A
23/5/2012,16/6/2012,C,455000,115.6,116.65,1,0.452512,AAPL,A
23/5/2012,16/6/2012,C,460000,110.8,111.7,0,0.449755,AAPL,A
23/5/2012,16/6/2012,C,465000,105.7,106.8,0,0.430425,AAPL,A
23/5/2012,16/6/2012,C,470000,100.95,101.9,2,0.429517,AAPL,A
23/5/2012,16/6/2012,C,475000,96,96.95,3,0.414416,AAPL,A
23/5/2012,16/6/2012,C,480000,91.2,92.1,51,0.409154,AAPL,A
23/5/2012,16/6/2012,C,485000,86.35,87.25,7,0.399895,AAPL,A
23/5/2012,16/6/2012,C,490000,81.55,82.4,28,0.390805,AAPL,A
23/5/2012,16/6/2012,C,495000,76.9,77.55,3,0.38439,AAPL,A
23/5/2012,16/6/2012,C,500000,72.1,72.8,1539,0.374565,AAPL,A
23/5/2012,16/6/2012,C,505000,67.4,68.15,94,0.367723,AAPL,A
23/5/2012,16/6/2012,C,510000,62.9,63.55,213,0.363656,AAPL,A
23/5/2012,16/6/2012,C,515000,58.3,58.95,74,0.355021,AAPL,A
23/5/2012,16/6/2012,C,520000,53.95,54.45,581,0.349997,AAPL,A
23/5/2012,16/6/2012,C,525000,49.5,50.1,243,0.342915,AAPL,A
23/5/2012,16/6/2012,C,530000,45.35,45.8,1131,0.337978,AAPL,A
23/5/2012,16/6/2012,C,535000,41.3,41.75,482,0.334345,AAPL,A
23/5/2012,16/6/2012,C,540000,37.35,37.8,1417,0.329724,AAPL,A
23/5/2012,16/6/2012,C,545000,33.85,34,2214,0.328185,AAPL,A
23/5/2012,16/6/2012,C,550000,30.3,30.45,5382,0.32497,AAPL,A
23/5/2012,16/6/2012,C,555000,26.95,27,4357,0.321083,AAPL,A
23/5/2012,16/6/2012,C,560000,23.75,23.8,10050,0.317281,AAPL,A
23/5/2012,16/6/2012,C,565000,20.9,21,7927,0.31647,AAPL,A
23/5/2012,16/6/2012,C,570000,18.15,18.2,9118,0.312665,AAPL,A
23/5/2012,16/6/2012,C,575000,15.65,15.75,6323,0.310303,AAPL,A
23/5/2012,16/6/2012,C,580000,13.45,13.5,6327,0.308412,AAPL,A
23/5/2012,16/6/2012,C,585000,11.4,11.45,2574,0.305723,AAPL,A
23/5/2012,16/6/2012,C,590000,9.6,9.65,6883,0.303638,AAPL,A
23/5/2012,16/6/2012,C,595000,8.05,8.1,5661,0.302426,AAPL,A
23/5/2012,16/6/2012,C,600000,6.7,6.75,6148,0.301362,AAPL,A
23/5/2012,16/6/2012,C,605000,5.5,5.6,1269,0.300192,AAPL,A
23/5/2012,16/6/2012,C,610000,4.5,4.6,2832,0.29929,AAPL,A
23/5/2012,16/6/2012,C,615000,3.7,3.8,1754,0.299806,AAPL,A
23/5/2012,16/6/2012,C,620000,3.05,3.1,4058,0.300403,AAPL,A
23/5/2012,16/6/2012,C,625000,2.5,2.52,1373,0.301054,AAPL,A
23/5/2012,16/6/2012,C,630000,2.01,2.08,1434,0.302013,AAPL,A
23/5/2012,16/6/2012,C,635000,1.64,1.72,511,0.303913,AAPL,A
23/5/2012,16/6/2012,C,640000,1.36,1.45,714,0.307251,AAPL,A
23/5/2012,16/6/2012,C,645000,1.15,1.22,255,0.311115,AAPL,A
23/5/2012,16/6/2012,C,650000,0.99,1.04,1239,0.315884,AAPL,A
23/5/2012,16/6/2012,C,655000,0.82,0.88,130,0.31913,AAPL,A
23/5/2012,16/6/2012,C,660000,0.69,0.73,622,0.322172,AAPL,A
23/5/2012,16/6/2012,C,665000,0.6,0.64,156,0.327693,AAPL,A
23/5/2012,16/6/2012,C,670000,0.49,0.55,196,0.330793,AAPL,A
23/5/2012,16/6/2012,C,675000,0.41,0.48,116,0.334875,AAPL,A
23/5/2012,16/6/2012,C,680000,0.38,0.42,664,0.34138,AAPL,A
23/5/2012,16/6/2012,C,685000,0.31,0.36,20,0.344089,AAPL,A
23/5/2012,16/6/2012,C,690000,0.29,0.33,27,0.351656,AAPL,A
23/5/2012,16/6/2012,C,695000,0.24,0.29,33,0.355098,AAPL,A
23/5/2012,16/6/2012,C,700000,0.23,0.26,487,0.362206,AAPL,A
23/5/2012,16/6/2012,C,705000,0.19,0.23,10,0.365519,AAPL,A
23/5/2012,16/6/2012,C,710000,0.15,0.19,204,0.366125,AAPL,A
23/5/2012,16/6/2012,C,715000,0.14,0.18,80,0.373486,AAPL,A
23/5/2012,16/6/2012,C,720000,0.13,0.17,4,0.380503,AAPL,A
23/5/2012,16/6/2012,C,725000,0.11,0.15,47,0.383846,AAPL,A
23/5/2012,16/6/2012,C,730000,0.1,0.15,100,0.391672,AAPL,A
23/5/2012,16/6/2012,C,735000,0.09,0.13,0,0.39542,AAPL,A
23/5/2012,16/6/2012,C,740000,0.08,0.12,54,0.400471,AAPL,A
23/5/2012,16/6/2012,C,745000,0.08,0.1,0,0.404964,AAPL,A
23/5/2012,16/6/2012,C,750000,0.08,0.1,138,0.413892,AAPL,A
23/5/2012,16/6/2012,C,755000,0.06,0.09,40,0.414832,AAPL,A
23/5/2012,16/6/2012,C,760000,0.05,0.09,0,0.420523,AAPL,A
23/5/2012,16/6/2012,C,765000,0.05,0.08,41,0.425871,AAPL,A
23/5/2012,16/6/2012,C,770000,0.05,0.07,54,0.430847,AAPL,A
23/5/2012,16/6/2012,C,775000,0.05,0.07,58,0.439101,AAPL,A
23/5/2012,16/6/2012,C,780000,0.03,0.07,10,0.439544,AAPL,A
23/5/2012,16/6/2012,C,785000,0.03,0.06,0,0.443172,AAPL,A
23/5/2012,16/6/2012,C,790000,0.03,0.06,0,0.451044,AAPL,A
23/5/2012,16/6/2012,C,795000,0.02,0.06,0,0.45396,AAPL,A
23/5/2012,16/6/2012,C,800000,0.02,0.06,90,0.461635,AAPL,A
23/5/2012,16/6/2012,C,805000,0.01,0.06,0,0.463711,AAPL,A
23/5/2012,16/6/2012,C,810000,0.01,0.06,0,0.47119,AAPL,A
23/5/2012,16/6/2012,C,815000,0.01,0.06,0,0.478609,AAPL,A
23/5/2012,16/6/2012,C,820000,0.01,0.06,0,0.48597,AAPL,A
23/5/2012,16/6/2012,C,825000,0.01,0.05,0,0.486764,AAPL,A
23/5/2012,16/6/2012,C,830000,0.01,0.06,0,0.500521,AAPL,A
23/5/2012,16/6/2012,C,835000,0,0.11,0,0.528652,AAPL,A
23/5/2012,16/6/2012,C,840000,0.01,0.04,0,0.500457,AAPL,A
23/5/2012,16/6/2012,C,845000,0,0.09,0,0.533573,AAPL,A
23/5/2012,16/6/2012,C,850000,0,0.07,0,0.528967,AAPL,A
23/5/2012,16/6/2012,C,855000,0,0.06,0,0.528991,AAPL,A
23/5/2012,16/6/2012,C,860000,0,0.06,0,0.535849,AAPL,A
23/5/2012,16/6/2012,C,865000,0,0.06,0,0.542658,AAPL,A
23/5/2012,16/6/2012,C,870000,0,0.06,0,0.549418,AAPL,A
23/5/2012,16/6/2012,C,875000,0,0.05,0,0.547891,AAPL,A
23/5/2012,16/6/2012,C,880000,0,0.05,0,0.554475,AAPL,A
23/5/2012,16/6/2012,C,885000,0,0.05,0,0.561013,AAPL,A
23/5/2012,16/6/2012,C,890000,0,0.05,0,0.567506,AAPL,A
23/5/2012,16/6/2012,C,900000,0,0.04,4,0.570198,AAPL,A
23/5/2012,16/6/2012,C,910000,0,0.02,0,0.553416,AAPL,A
23/5/2012,16/6/2012,C,920000,0,0.02,0,0.565228,AAPL,A
23/5/2012,16/6/2012,C,930000,0,0.02,0,0.576888,AAPL,A
23/5/2012,16/6/2012,C,940000,0,0.01,0,0.561481,AAPL,A
23/5/2012,16/6/2012,C,950000,0,0.01,0,0.572413,AAPL,A
23/5/2012,16/6/2012,C,960000,0,0.01,0,0.583212,AAPL,A
23/5/2012,16/6/2012,P,255000,0.01,0.02,6,0.990906,AAPL,A
23/5/2012,16/6/2012,P,260000,0,0.02,0,0.939461,AAPL,A
23/5/2012,16/6/2012,P,265000,0,0.03,0,0.945676,AAPL,A
23/5/2012,16/6/2012,P,270000,0,0.03,0,0.92369,AAPL,A
23/5/2012,16/6/2012,P,275000,0,0.03,0,0.902101,AAPL,A
23/5/2012,16/6/2012,P,280000,0,0.12,0,0.989822,AAPL,A
23/5/2012,16/6/2012,P,285000,0,0.12,0,0.966648,AAPL,A
23/5/2012,16/6/2012,P,290000,0.01,0.02,0,0.839573,AAPL,A
23/5/2012,16/6/2012,P,295000,0.01,0.02,0,0.81943,AAPL,A
23/5/2012,16/6/2012,P,300000,0.02,0.03,23,0.832875,AAPL,A
23/5/2012,16/6/2012,P,305000,0.01,0.03,28,0.798026,AAPL,A
23/5/2012,16/6/2012,P,310000,0.01,0.05,0,0.804938,AAPL,A
23/5/2012,16/6/2012,P,315000,0.01,0.04,0,0.773108,AAPL,A
23/5/2012,16/6/2012,P,320000,0.01,0.04,0,0.753793,AAPL,A
23/5/2012,16/6/2012,P,325000,0.01,0.05,0,0.746187,AAPL,A
23/5/2012,16/6/2012,P,330000,0.02,0.05,0,0.736996,AAPL,A
23/5/2012,16/6/2012,P,335000,0.02,0.06,0,0.726612,AAPL,A
23/5/2012,16/6/2012,P,340000,0.03,0.05,0,0.707711,AAPL,A
23/5/2012,16/6/2012,P,345000,0.03,0.06,50,0.696497,AAPL,A
23/5/2012,16/6/2012,P,350000,0.04,0.06,0,0.684597,AAPL,A
23/5/2012,16/6/2012,P,355000,0.04,0.07,132,0.67216,AAPL,A
23/5/2012,16/6/2012,P,360000,0.05,0.07,2,0.659286,AAPL,A
23/5/2012,16/6/2012,P,365000,0.06,0.08,0,0.650808,AAPL,A
23/5/2012,16/6/2012,P,370000,0.06,0.09,81,0.636897,AAPL,A
23/5/2012,16/6/2012,P,375000,0.07,0.1,25,0.626665,AAPL,A
23/5/2012,16/6/2012,P,380000,0.09,0.11,19,0.618967,AAPL,A
23/5/2012,16/6/2012,P,385000,0.09,0.12,77,0.603893,AAPL,A
23/5/2012,16/6/2012,P,390000,0.1,0.13,79,0.591642,AAPL,A
23/5/2012,16/6/2012,P,395000,0.11,0.14,185,0.578933,AAPL,A
23/5/2012,16/6/2012,P,400000,0.12,0.14,170,0.563415,AAPL,A
23/5/2012,16/6/2012,P,405000,0.13,0.17,0,0.554604,AAPL,A
23/5/2012,16/6/2012,P,410000,0.14,0.17,22,0.538728,AAPL,A
23/5/2012,16/6/2012,P,415000,0.16,0.19,207,0.528557,AAPL,A
23/5/2012,16/6/2012,P,420000,0.17,0.21,14,0.515889,AAPL,A
23/5/2012,16/6/2012,P,425000,0.19,0.22,135,0.502814,AAPL,A
23/5/2012,16/6/2012,P,430000,0.22,0.26,42,0.494939,AAPL,A
23/5/2012,16/6/2012,P,435000,0.24,0.28,204,0.482051,AAPL,A
23/5/2012,16/6/2012,P,440000,0.28,0.3,326,0.471027,AAPL,A
23/5/2012,16/6/2012,P,445000,0.31,0.35,34,0.461289,AAPL,A
23/5/2012,16/6/2012,P,450000,0.35,0.39,491,0.450538,AAPL,A
23/5/2012,16/6/2012,P,455000,0.4,0.43,712,0.439754,AAPL,A
23/5/2012,16/6/2012,P,460000,0.45,0.49,155,0.429577,AAPL,A
23/5/2012,16/6/2012,P,465000,0.52,0.56,471,0.420342,AAPL,A
23/5/2012,16/6/2012,P,470000,0.6,0.65,450,0.411557,AAPL,A
23/5/2012,16/6/2012,P,475000,0.69,0.75,484,0.402396,AAPL,A
23/5/2012,16/6/2012,P,480000,0.84,0.87,589,0.395452,AAPL,A
23/5/2012,16/6/2012,P,485000,0.97,1.02,360,0.387016,AAPL,A
23/5/2012,16/6/2012,P,490000,1.15,1.18,1093,0.379048,AAPL,A
23/5/2012,16/6/2012,P,495000,1.35,1.39,2007,0.371467,AAPL,A
23/5/2012,16/6/2012,P,500000,1.6,1.64,4133,0.364357,AAPL,A
23/5/2012,16/6/2012,P,505000,1.91,1.94,1930,0.357776,AAPL,A
23/5/2012,16/6/2012,P,510000,2.27,2.31,1273,0.35144,AAPL,A
23/5/2012,16/6/2012,P,515000,2.71,2.76,1040,0.345699,AAPL,A
23/5/2012,16/6/2012,P,520000,3.25,3.3,1827,0.340544,AAPL,A
23/5/2012,16/6/2012,P,525000,3.85,3.95,1330,0.335111,AAPL,A
23/5/2012,16/6/2012,P,530000,4.65,4.75,2269,0.331595,AAPL,A
23/5/2012,16/6/2012,P,535000,5.55,5.65,2274,0.32729,AAPL,A
23/5/2012,16/6/2012,P,540000,6.6,6.7,4109,0.323226,AAPL,A
23/5/2012,16/6/2012,P,545000,7.85,7.95,6623,0.320043,AAPL,A
23/5/2012,16/6/2012,P,550000,9.3,9.4,11357,0.317313,AAPL,A
23/5/2012,16/6/2012,P,555000,10.9,11.05,7364,0.31426,AAPL,A
23/5/2012,16/6/2012,P,560000,12.8,12.9,6323,0.312079,AAPL,A
23/5/2012,16/6/2012,P,565000,14.85,14.95,4358,0.309181,AAPL,A
23/5/2012,16/6/2012,P,570000,17.15,17.25,6677,0.306782,AAPL,A
23/5/2012,16/6/2012,P,575000,19.6,19.75,4862,0.303543,AAPL,A
23/5/2012,16/6/2012,P,580000,22.35,22.5,2154,0.301116,AAPL,A
23/5/2012,16/6/2012,P,585000,25.35,25.5,827,0.299137,AAPL,A
23/5/2012,16/6/2012,P,590000,28.55,28.7,472,0.296779,AAPL,A
23/5/2012,16/6/2012,P,595000,31.9,32.2,1160,0.29468,AAPL,A
23/5/2012,16/6/2012,P,600000,35.55,35.85,1216,0.293075,AAPL,A
23/5/2012,16/6/2012,P,605000,39.4,39.75,204,0.29236,AAPL,A
23/5/2012,16/6/2012,P,610000,43.4,43.85,135,0.291968,AAPL,A
23/5/2012,16/6/2012,P,615000,47.6,48.2,48,0.293807,AAPL,A
23/5/2012,16/6/2012,P,620000,51.95,52.5,140,0.293665,AAPL,A
23/5/2012,16/6/2012,P,625000,56.3,57,113,0.293046,AAPL,A
23/5/2012,16/6/2012,P,630000,60.9,61.2,22,0.287138,AAPL,A
23/5/2012,16/6/2012,P,635000,65.55,66.25,35,0.297122,AAPL,A
23/5/2012,16/6/2012,P,640000,70.2,70.95,15,0.296755,AAPL,A
23/5/2012,16/6/2012,P,645000,74.95,75.75,0,0.298736,AAPL,A
23/5/2012,16/6/2012,P,650000,79.8,80.9,5,0.313429,AAPL,A
23/5/2012,16/6/2012,P,655000,84.6,85.5,56,0.305556,AAPL,A
23/5/2012,16/6/2012,P,660000,89.1,90.5,0,0.294388,AAPL,A
23/5/2012,16/6/2012,P,665000,94.35,95.5,0,0.320692,AAPL,A
23/5/2012,16/6/2012,P,670000,99.3,100.35,0,0.322448,AAPL,A
23/5/2012,16/6/2012,P,675000,104.25,105.35,6,0.331688,AAPL,A
23/5/2012,16/6/2012,P,680000,109.15,110.2,2,0.325523,AAPL,A
23/5/2012,16/6/2012,P,685000,114.15,115.15,2,0.332586,AAPL,A
23/5/2012,16/6/2012,P,690000,119.1,120.25,0,0.348353,AAPL,A
23/5/2012,16/6/2012,P,695000,123.95,125.2,0,0.338587,AAPL,A
23/5/2012,16/6/2012,P,700000,128.9,130.05,0,0.313136,AAPL,A
23/5/2012,16/6/2012,P,705000,133.6,135.15,0,,AAPL,A
23/5/2012,16/6/2012,P,710000,138.4,140.15,0,,AAPL,A
23/5/2012,16/6/2012,P,715000,143.4,145.1,0,,AAPL,A
23/5/2012,16/6/2012,P,720000,148.35,150.1,0,,AAPL,A
23/5/2012,16/6/2012,P,725000,153.35,155.05,0,,AAPL,A
23/5/2012,16/6/2012,P,730000,158.35,160.05,0,,AAPL,A
23/5/2012,16/6/2012,P,735000,163.35,165.05,0,,AAPL,A
23/5/2012,16/6/2012,P,740000,168.35,170.05,0,,AAPL,A
23/5/2012,16/6/2012,P,745000,173.35,175.05,0,,AAPL,A
23/5/2012,16/6/2012,P,750000,178.35,180,0,,AAPL,A
23/5/2012,16/6/2012,P,755000,183.35,185,0,,AAPL,A
23/5/2012,16/6/2012,P,760000,188.3,190,0,,AAPL,A
23/5/2012,16/6/2012,P,765000,193.3,195,0,,AAPL,A
23/5/2012,16/6/2012,P,770000,198.3,200,0,,AAPL,A
23/5/2012,16/6/2012,P,775000,203.3,205,0,,AAPL,A
23/5/2012,16/6/2012,P,780000,208.3,210,0,,AAPL,A
23/5/2012,16/6/2012,P,785000,213.3,215,0,,AAPL,A
23/5/2012,16/6/2012,P,790000,218.3,220,0,,AAPL,A
23/5/2012,16/6/2012,P,795000,223.3,225,0,,AAPL,A
23/5/2012,16/6/2012,P,800000,228.3,230,0,,AAPL,A
23/5/2012,16/6/2012,P,805000,233.3,235,0,,AAPL,A
23/5/2012,16/6/2012,P,810000,238.3,240,0,,AAPL,A
23/5/2012,16/6/2012,P,815000,243.3,245,0,,AAPL,A
23/5/2012,16/6/2012,P,820000,248.3,250,0,,AAPL,A
23/5/2012,16/6/2012,P,825000,253.3,255,0,,AAPL,A
23/5/2012,16/6/2012,P,830000,258.3,260,0,,AAPL,A
23/5/2012,16/6/2012,P,835000,263.3,265,0,,AAPL,A
23/5/2012,16/6/2012,P,840000,268.3,270,0,,AAPL,A
23/5/2012,16/6/2012,P,845000,273.3,275,0,,AAPL,A
23/5/2012,16/6/2012,P,850000,278.3,280,0,,AAPL,A
23/5/2012,16/6/2012,P,855000,283.3,285,0,,AAPL,A
23/5/2012,16/6/2012,P,860000,288.3,290,0,,AAPL,A
23/5/2012,16/6/2012,P,865000,293.3,295,0,,AAPL,A
23/5/2012,16/6/2012,P,870000,298.3,300,0,,AAPL,A
23/5/2012,16/6/2012,P,875000,303.3,305,0,,AAPL,A
23/5/2012,16/6/2012,P,880000,308.3,310,0,,AAPL,A
23/5/2012,16/6/2012,P,885000,313.3,315,0,,AAPL,A
23/5/2012,16/6/2012,P,890000,318.3,320,0,,AAPL,A
23/5/2012,16/6/2012,P,900000,328.3,330,0,,AAPL,A
23/5/2012,16/6/2012,P,910000,338.3,340,0,,AAPL,A
23/5/2012,16/6/2012,P,920000,348.3,350,0,,AAPL,A
23/5/2012,16/6/2012,P,930000,358.3,360,0,,AAPL,A
23/5/2012,16/6/2012,P,940000,368.3,370,0,,AAPL,A
23/5/2012,16/6/2012,P,950000,378.3,380,0,,AAPL,A
23/5/2012,16/6/2012,P,960000,388.3,390,0,,AAPL,A
23/5/2012,21/7/2012,C,185000,384.9,386.95,0,1.116096,AAPL,A
23/5/2012,21/7/2012,C,190000,379.7,382.15,0,1.089449,AAPL,A
23/5/2012,21/7/2012,C,195000,374.7,377.15,0,1.063524,AAPL,A
23/5/2012,21/7/2012,C,200000,369.7,372.15,0,1.038282,AAPL,A
23/5/2012,21/7/2012,C,205000,364.7,367.2,0,1.024941,AAPL,A
23/5/2012,21/7/2012,C,210000,359.7,362.2,0,1.000823,AAPL,A
23/5/2012,21/7/2012,C,215000,354.7,357.2,0,0.977294,AAPL,A
23/5/2012,21/7/2012,C,220000,349.7,352.2,0,0.954327,AAPL,A
23/5/2012,21/7/2012,C,225000,344.75,347.2,0,0.941872,AAPL,A
23/5/2012,21/7/2012,C,230000,339.75,342.2,0,0.919825,AAPL,A
23/5/2012,21/7/2012,C,235000,334.75,337.25,0,0.907396,AAPL,A
